"FBCP1_4.no","FBCP1_4.si","FBCP1_6.indígena?","FBCP1_6.mestizo/a?","FBCP1_7.casado","FBCP1_7.separado","FBCP1_7.soltero","FBCP1_7.unión libre","FBCH_17.no","FBCH_17.si","FSCCN_23.hombre","FSCCN_23.mujer","FBCH_1.carretera/ calle pavimentada o adoquinada","FBCH_1.empedrado","FBCH_1.lastrado/ calle de tierra","FBCH_1.sendero","FBCH_2.casa o villa","FBCH_2.departamento","FBCH_2.mediagua","FBCH_2.rancho","FBCH_3.asbesto(eternit)?","FBCH_3.hormigón/losa/cemento?","FBCH_3.teja?","FBCH_3.zinc?","FBCH_4.asbesto/cemento (fibrolit)?","FBCH_4.hormigón/bloque/ladrillo?","FBCH_4.madera?","FBCH_5.cemento/ladrillo?","FBCH_5.cerámica/baldosa/vinyl?","FBCH_5.duela/ parquet/ tabloncillo/ tablón tratado/ piso flotante ?","FBCH_5.tabla/tablón no tratado?","FBCH_6.otra fuente por tubería?","FBCH_6.pozo?","FBCH_6.red pública?","FBCH_6.río/ vertiente/ acequia?","FBCH_7.no recibe agua por tubería, sino por otros medios?","FBCH_7.por tubería dentro de la vivienda?","FBCH_7.por tubería fuera de la vivienda pero dentro del edificio, lote o terreno?","FBCH_8.excusado y alcantarillado?","FBCH_8.excusado y pozo ciego?","FBCH_8.excusado y pozo séptico?","FBCH_8.no tiene?","FBCH_10.la queman?","FBCH_10.servicio municipal ?","FBCH_11","FBCH_12","FBCH_13.la beben tal como llega al hogar?","FBCH_13.la hierven?","FBCH_14.gas?","FBCH_14.leña/carbón?","FBCH_15.no","FBCH_15.si","FBCH_16.no","FBCH_16.si","FBCH_18.cedida?","FBCH_18.en arriendo?","FBCH_18.propia y la está pagando?","FBCH_18.propia y totalmente pagada ?","FBCP1_1","FBCP1_5","FBCP1_8.Educación Básica","FBCP1_8.Educación Media/Bachillerato","FBCP1_8.Superior","FIPA_4.no","FIPA_4.si","FIPA_5.entre una hora y menos de 24 horas?","FIPA_5.inmediatamente después de nacido (después del parto)?","FIPA_5.más de un día?","FIPA_5.menos de una hora?","FIPA_6.no","FIPA_6.si","FIPA_11.no","FIPA_11.si","FIPA_12.no","FIPA_12.si","FIPA_13.no","FIPA_13.si","FIPA_14","FIPA_15.no","FIPA_15.si","FIPA_17.no","FIPA_17.si","FIPA_19.no","FIPA_19.no sabe / no responde","FIPA_19.si","FIPA_20.no","FIPA_20.si","FIPA_21","FIPA_22.no","FIPA_22.si","FIPA_24.no","FIPA_24.no sabe / no responde","FIPA_24.si","FIPA_26.no","FIPA_26.si","FIPA_28.no","FIPA_28.no sabe / no responde","FIPA_28.si","FIPA_32.no","FIPA_32.si","FIPA_33.no","FIPA_33.no sabe / no responde","FIPA_33.si","FIPA_34.no","FIPA_34.si","FIPA_35.no","FIPA_35.si","FIPA_36.no","FIPA_36.no sabe / no responde","FIPA_36.si","FBCP1_3.no quería más hijos?","FBCP1_3.quería esperar mas tiempo ?","FBCP1_3.tener ese hijo?","FSCE_2.clínica/consultorio privado","FSCE_2.establecimientos de salud del msp","FSCE_2.hospital/clínica/dispensario del iess","FSCE_3","FSCE_4","FSCE_5.no","FSCE_5.si","FSCE_6.clínica/consultorio privado","FSCE_6.en casa","FSCE_6.establecimientos de salud del msp","FSCE_6.hospital/clínica/dispensario del iess","FSCE_7.médico","FSCE_7.obstetriz","FSCE_8.césaria","FSCE_8.normal (vaginal)","FSCE_9.a tiempo","FSCE_9.prematuro","FSCE_10.no","FSCE_10.si","FSCE_11","FSCE_12","FSCE_13","FSCE_14.clínica/consultorio privado","FSCE_14.consejo provincial/unidad municipal de salud","FSCE_14.establecimientos de salud del msp","FSCN_2.gramos","FSCN_2.kilos-gramos","FSCN_2.libras-onzas","FSCN_2.no sabe","FSCN_5.igual","FSCN_5.más grande","FSCN_5.pequeño","FSCN_6.no","FSCN_6.si","FSCN_6.si le entregaron pero se perdio","FSCN_7.no","FSCN_7.si","FSCN_9.no","FSCN_9.si","FSCN_11.no","FSCN_11.si","FSCN_13.no","FSCN_13.si","FSCCN_2","FSCCN_3","FSCCN_4","FSCCN_5.¿estaba enfermo?","FSCCN_5.¿para control niño sano?","FSCCN_6.clínica/consultorio privado","FSCCN_6.establecimientos de salud del msp","FSCCN_6.hospital/clínica/dispensario del iess","FSCCN_8","FSCCN_9","FSCCN_10","FSCCN_11","FSCCN_12","FSCCN_13","FSCCN_14","FSCCN_15","FSCCN_16","FSCCN_17","FSCCN_18","FSCCN_19","FSCCN_21.0-11","FSCCN_21.12-18","FSCCN_21.19-23","FSCCN_21.24-30","FSCCN_21.31-35","FSCCN_22","FIPA_1","FIPA_2","FIPA_3","FIEI_1.no","FIEI_1.si","FIEI_4.no","FIEI_4.si","dcronica"
0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,2,0,1,1,0,1,0,0,1,0,1,0,0,20,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,3.82816860354695,0,0,1,0,1,0,0,1,0,2.83322237326724,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,5,6,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,18,18,18,18,18.8762031807997,18,18,18,18,18.8762031807997,18,18,1,0,0,0,0,5,66,66,66,1,0,0,1,"0"
0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,4,3,0,1,1,0,1,0,1,0,0,1,0,0,21,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,3,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,3,6,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,5,1,0,0,1,0,16,16.2226428791416,16,16,16,16,16,16,16,16,16,16,0,0,0,0,1,31,0,0,1,1,0,1,0,"0"
1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2,1,0,1,1,0,0,1,1,0,1,0,0,0,24,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,3,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,2,9,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,2,0,0,0,1,0,1,0,16,16,16,17,17,16,17,16,17,17,16,17,0,0,0,1,0,26,0,0,1,1,0,0,1,"0"
1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,3,2,1,0,1,0,1,0,1,0,0,1,0,0,25,2,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,3,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,8,7,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0.028661326173116,0.37031889619404,1.33239922377662,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,17,17.4623814025885,18,18,18,18,18,18,18,18,18,18,0,1,0,0,0,12,66,66,66,1,0,0,1,"0"
1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,24,2,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,3.17641888429036,1,0,0,0,0,1,0,1,0,1.87830239624703,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,10,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,14,14,14,15,15,14,15,14,15,15,14,15,0,0,0,0,0,48,0,6,0,1,0,1,0,"0"
1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,4,3,0,0,1,0,1,0,1,0,0,1,0,0,22,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,3,0,1,1,0,0,0,1,0,1,2,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,2,9,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0.311183331420635,0.758205603113187,0.370683913786175,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,16.3667252180317,16.4308355796006,16.4109552473962,16.4109552473962,17.1013530158025,16.4109552473962,16.4109552473962,16.4109552473962,16.7290880021894,17.1013530158025,16.4109552473962,16.4109552473962,0,0,0,1,0,28,0,4,1,1,0,1,0,"0"
1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,4,3,0,1,1,0,1,0,1,0,0,0,0,1,44,3,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,3.18083858844774,1,0,0,1,0,0,1,0,1,2,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,6,8,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,2,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,2,0,0,1,0,1,0,17,17,17,17,17,17,17,16.8943034361189,16.9391984918255,17.058358789702,16.8943034361189,16.8943034361189,0,0,1,0,0,22,0,0,1,1,0,0,1,"0"
1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,2,1,0,1,0,0,1,1,0,1,0,0,0,24,2,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,4,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,8,6,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,3,0,1,0,1,0,16.4129538608356,16.4503048980472,16.4498835340049,16.4498835340049,16.8231023750399,16.4498835340049,16.4498835340049,16.4498835340049,16.4931195898207,16.8231023750399,16.4498835340049,16.4498835340049,0,0,0,0,1,35,0,1,0,1,0,0,1,"0"
1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2,2,1,0,1,0,1,0,1,0,0,0,0,1,34,2,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,2,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,6,9,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,17,17,17,18,18,17,18,17.2045746777639,17.3286632934199,17.4576298435411,17.2045746777639,17.2045746777639,0,1,0,0,0,13,0,7,0,1,0,1,0,"0"
1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,8,5,1,0,1,0,1,0,0,1,0,0,0,1,27,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,3.8479795578329,0,1,0,1,0,0,1,0,1,3,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,8,4,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0.102632477943536,0.573879682548491,0.471588720551356,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,16.5674892214938,16.5674892214938,17.0742915837993,17.0742915837993,17.4200618687613,17.0742915837993,17.0742915837993,17.0742915837993,17.160046331317,17.4200618687613,17.0742915837993,17.0742915837993,0,1,0,0,0,15,66,66,66,1,0,0,1,"0"
1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,4,2,1,0,1,0,1,0,1,0,0,0,0,1,31,4,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,2.21584458414116,1,0,1,0,0,1,0,1,0,1.54832530235382,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,8,5,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,3,0,0,1,0,0,1,0,17,17,17,18,18,17,18,17,18,18,17,18,0,1,0,0,0,13,66,66,66,0,1,0,1,"0"
1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2,1,0,1,1,0,1,0,1,0,0,1,0,0,22,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,2,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,12,5,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0.54110784986679,0.966150722991232,0.303173458482887,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,2,0,1,0,0,1,0,16.3805752434688,16.3805752434688,16.4560060541793,16.4560060541793,16.725181046977,16.4560060541793,16.4560060541793,16.4560060541793,16.5219299148701,16.725181046977,16.4560060541793,16.4560060541793,0,0,0,0,1,34,0,0,2,1,0,0,1,"1"
0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,4,3,0,1,1,0,1,0,0,1,0,0,0,1,23,2,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,2,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,2,10,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,2,0,0,1,0,1,0,16.9768002438176,17.0354840703424,17.1661091640917,17.1661091640917,17.4213304606286,17.1661091640917,17.1661091640917,17.1661091640917,17.2202352731183,17.4213304606286,17.1661091640917,17.1661091640917,1,0,0,0,0,9,66,66,66,0,1,1,0,"1"
1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,6,3,0,1,1,0,0,1,1,0,0,0,1,0,29,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,2.92374381380096,1,0,1,0,1,0,0,1,0,1.67984219217988,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,8,6,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,4,0,0,0,1,0,1,0,18,18,17.5722849318824,17.5722849318824,17.8753572540061,17.5722849318824,17.5722849318824,17.5722849318824,17.6200075382217,17.8753572540061,17.5722849318824,17.5722849318824,1,0,0,0,0,1,66,66,66,0,1,1,0,"1"
0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,6,3,0,1,1,0,1,0,1,0,0,0,0,1,24,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,3,1,0,0,1,0,0,1,0,1,3,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,28,4,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,2,0,1,1,0,0,16.5562342559141,16.59169132825,16.6327090497672,16.6327090497672,16.8706518459422,16.6327090497672,16.6327090497672,16.6327090497672,16.6810440430678,16.8706518459422,16.6327090497672,16.6327090497672,0,0,0,0,1,32,0,0,1,1,0,1,0,"0"
0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,4,2,0,1,1,0,0,1,0,1,0,0,0,1,25,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,2.00021519718998,0,0,1,0,0,1,0,1,0,1.99992228462453,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,5,5,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1.99965703145463,9.05336180820986e-05,0.000121840757464589,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,77,77,77,0,0,0,1,0,15.0002029450589,15.0002029450589,15.0002297180396,16.0000391565961,16.0001431342383,15.0002297180396,16.0000391565961,15.0002297180396,16.0000559895462,16.0001431342383,15.0002297180396,16.0000391565961,0,0,0,0,0,56,77,77,77,1,0,1,0,"0"
1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,4,3,0,1,0,1,1,0,0,1,1,0,0,0,27,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,3,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,8,11,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,2,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,6,2,0,1,0,0,1,0,16.7304654648169,16.9240322258303,16.8838311040241,16.8838311040241,17.2424035105154,16.8838311040241,16.8838311040241,16.8838311040241,16.9829645606052,17.2424035105154,16.8838311040241,16.8838311040241,0,0,0,1,0,29,0,0,1,0,1,0,1,"0"
0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,3,2,0,1,1,0,1,0,1,0,0,0,1,0,21,2,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,2.50158179921005,1,0,1,0,0,1,0,1,0,1.5549469339598,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,7.19865641681491,7.81001875231968,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0.0652027301204739,0.239300768880324,1.00489231929308,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,16.8385556744128,16.8385556744128,16.9828040898346,16.9828040898346,17.3219263044011,16.9828040898346,16.9828040898346,16.9828040898346,16.9828040898346,17.3219263044011,16.9828040898346,16.9828040898346,0,1,0,0,0,17,66,66,66,1,0,1,0,"0"
1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,4,3,0,1,1,0,1,0,0,1,1,0,0,0,33,3,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,3.83549477427249,0,0,1,0,1,0,0,1,0,1.47522374868496,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,8,9,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,16.2218964896396,16.2719535434246,16.4682627074096,16.4682627074096,16.9096437980632,16.4682627074096,16.4682627074096,16.4682627074096,16.5406514301359,16.9096437980632,16.4682627074096,16.4682627074096,0,0,0,0,0,50,0,0,1,1,0,0,1,"0"
1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,3,2,1,0,1,0,1,0,1,0,0,1,0,0,29,3,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,3,1,0,1,0,0,0,1,0,1,3,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,4,9,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,4,0,0,0,1,0,1,0,16,16.4143498108625,16,16,16,16.4075418876721,16.4075418876721,16.4075418876721,16.4501915980063,16.6458128371138,16.4075418876721,16.4075418876721,0,0,0,0,1,33,0,0,2,1,0,0,1,"1"
1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,4,3,1,0,1,0,1,0,1,0,0,0,0,1,26,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,3.00430041435199,1,0,1,0,1,0,0,1,0,1.57804108179822,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,4,9,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,18,18,18,17.7183979150361,17.9204805027504,18,17.7183979150361,18,17.7715627593222,17.9204805027504,18,17.7183979150361,1,0,0,0,0,3,66,66,66,1,0,0,1,"0"
1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2,1,1,0,1,0,1,0,1,0,0,1,0,0,26,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,11,12,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0.148768897728012,0.755646440120172,0.939610931555434,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,2,0,0,1,0,1,0,17,17,17,17,17,17,17,17,17,17,17,17,0,1,0,0,0,18,0,0,1,0,1,0,1,"1"
1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,5,3,0,1,0,0,1,0,1,0,0,0,0,1,22,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,3.15535982481191,1,0,0,1,1,0,0,1,0,1.60768467496967,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,10,9,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,4,0,0,0,1,0,1,0,16.8041062855322,16.8041062855322,17.1147962382196,17.1147962382196,17.5578686478732,17.1147962382196,17.1147962382196,17.1147962382196,17.1810484633794,17.5578686478732,17.1147962382196,17.1147962382196,1,0,0,0,0,5,66,66,66,1,0,1,0,"0"
1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,4,3,1,0,1,0,1,0,1,0,0,1,0,0,38,4,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,3.38819201829102,0,0,1,0,0,1,0,1,0,1.6077299368352,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,2,8,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,2,0,0,1,0,1,0,17,17,17,17,18,17,17,17,17,18,17,17,0,1,0,0,0,15,66,66,66,1,0,1,0,"0"
1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,1,0,1,1,0,1,0,1,0,0,0,0,0,25,6,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,2.4887964453983,1,0,1,0,0,1,0,1,0,1.28740300198185,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,40,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0.0232043641153964,0.314269164562638,1.19298222541003,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0.284123520267469,0.0878572546646537,0.917356608435699,0,1,0,0,0,18,18,18,17.1659723827109,17.455751024233,18,17.1659723827109,18,17.1890740861036,17.455751024233,18,17.1659723827109,1,0,0,0,0,3,66,66,66,1,0,0,1,"0"
1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,10,3,1,0,1,0,1,0,1,0,0,0,1,0,28,3,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,3.25348624605667,0,0,1,0,1,0,0,1,0,1.41544031142071,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,10,8,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,5,0,0,0,1,0,1,0,16.3214656569346,16.3882735662176,16.5168944725267,16.5168944725267,17.0354903975039,16.5168944725267,16.5168944725267,16.5168944725267,16.6750689473418,17.0354903975039,16.5168944725267,16.5168944725267,0,0,0,0,0,51,0,0,1,1,0,1,0,"0"
