"FBCP1_4.no","FBCP1_4.si","FBCP1_6.indígena?","FBCP1_6.mestizo/a?","FBCP1_7.casado","FBCP1_7.divorciado","FBCP1_7.separado","FBCP1_7.soltero","FBCP1_7.unión libre","FBCH_17.no","FBCH_17.si","FSCCN_23.hombre","FSCCN_23.mujer","FBCH_1.carretera/ calle pavimentada o adoquinada","FBCH_1.empedrado","FBCH_1.lastrado/ calle de tierra","FBCH_1.sendero","FBCH_2.casa o villa","FBCH_2.departamento","FBCH_2.mediagua","FBCH_2.rancho","FBCH_3.asbesto(eternit)?","FBCH_3.hormigón/losa/cemento?","FBCH_3.teja?","FBCH_3.zinc?","FBCH_4.asbesto/cemento (fibrolit)?","FBCH_4.hormigón/bloque/ladrillo?","FBCH_4.madera?","FBCH_5.cemento/ladrillo?","FBCH_5.cerámica/baldosa/vinyl?","FBCH_5.duela/ parquet/ tabloncillo/ tablón tratado/ piso flotante ?","FBCH_5.tabla/tablón no tratado?","FBCH_6.otra fuente por tubería?","FBCH_6.pozo?","FBCH_6.red pública?","FBCH_6.río/ vertiente/ acequia?","FBCH_7.no recibe agua por tubería, sino por otros medios?","FBCH_7.por tubería dentro de la vivienda?","FBCH_7.por tubería fuera de la vivienda pero dentro del edificio, lote o terreno?","FBCH_8.excusado y alcantarillado?","FBCH_8.excusado y pozo ciego?","FBCH_8.excusado y pozo séptico?","FBCH_8.no tiene?","FBCH_10.la queman?","FBCH_10.servicio municipal ?","FBCH_11","FBCH_12","FBCH_13.la beben tal como llega al hogar?","FBCH_13.la hierven?","FBCH_14.gas?","FBCH_14.leña/carbón?","FBCH_15.no","FBCH_15.si","FBCH_16.no","FBCH_16.si","FBCH_18.cedida?","FBCH_18.en arriendo?","FBCH_18.propia y la está pagando?","FBCH_18.propia y totalmente pagada ?","FBCP1_1","FBCP1_5","FBCP1_8.Educación Básica","FBCP1_8.Educación Media/Bachillerato","FBCP1_8.Superior","FIPA_4.no","FIPA_4.si","FIPA_5.entre una hora y menos de 24 horas?","FIPA_5.inmediatamente después de nacido (después del parto)?","FIPA_5.más de un día?","FIPA_5.menos de una hora?","FIPA_6.no","FIPA_6.si","FIPA_11.no","FIPA_11.si","FIPA_12.no","FIPA_12.si","FIPA_13.no","FIPA_13.si","FIPA_14","FIPA_15.no","FIPA_15.si","FIPA_17.no","FIPA_17.si","FIPA_19.no","FIPA_19.no sabe / no responde","FIPA_19.si","FIPA_20.no","FIPA_20.si","FIPA_21","FIPA_22.no","FIPA_22.si","FIPA_24.no","FIPA_24.no sabe / no responde","FIPA_24.si","FIPA_26.no","FIPA_26.si","FIPA_28.no","FIPA_28.no sabe / no responde","FIPA_28.si","FIPA_32.no","FIPA_32.si","FIPA_33.no","FIPA_33.no sabe / no responde","FIPA_33.si","FIPA_34.no","FIPA_34.si","FIPA_35.no","FIPA_35.si","FIPA_36.no","FIPA_36.no sabe / no responde","FIPA_36.si","FBCP1_3.no quería más hijos?","FBCP1_3.quería esperar mas tiempo ?","FBCP1_3.tener ese hijo?","FSCE_2.clínica/consultorio privado","FSCE_2.establecimientos de salud del msp","FSCE_2.hospital/clínica/dispensario del iess","FSCE_3","FSCE_4","FSCE_5.no","FSCE_5.si","FSCE_6.clínica/consultorio privado","FSCE_6.en casa","FSCE_6.establecimientos de salud del msp","FSCE_6.hospital/clínica/dispensario del iess","FSCE_7.médico","FSCE_7.obstetriz","FSCE_8.césaria","FSCE_8.normal (vaginal)","FSCE_9.a tiempo","FSCE_9.prematuro","FSCE_10.no","FSCE_10.si","FSCE_11","FSCE_12","FSCE_13","FSCE_14.clínica/consultorio privado","FSCE_14.consejo provincial/unidad municipal de salud","FSCE_14.establecimientos de salud del msp","FSCN_2.gramos","FSCN_2.kilos-gramos","FSCN_2.libras-onzas","FSCN_2.no sabe","FSCN_5.igual","FSCN_5.más grande","FSCN_5.pequeño","FSCN_6.no","FSCN_6.si","FSCN_6.si le entregaron pero se perdio","FSCN_7.no","FSCN_7.si","FSCN_9.no","FSCN_9.si","FSCN_11.no","FSCN_11.si","FSCN_13.no","FSCN_13.si","FSCCN_2","FSCCN_3","FSCCN_4","FSCCN_5.¿estaba enfermo?","FSCCN_5.¿para control niño sano?","FSCCN_6.clínica/consultorio privado","FSCCN_6.establecimientos de salud del msp","FSCCN_6.hospital/clínica/dispensario del iess","FSCCN_8","FSCCN_9","FSCCN_10","FSCCN_11","FSCCN_12","FSCCN_13","FSCCN_14","FSCCN_15","FSCCN_16","FSCCN_17","FSCCN_18","FSCCN_19","FSCCN_21.0-11","FSCCN_21.12-18","FSCCN_21.19-23","FSCCN_21.24-30","FSCCN_21.31-35","FSCCN_22","FIPA_1","FIPA_2","FIPA_3","FIEI_1.no","FIEI_1.si","FIEI_4.no","FIEI_4.si","dcronica"
1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,-0.780091619999308,-0.943689967825466,1,0,1,0,0,1,1,0,0,0,0,0,0.100656042688932,0.522722085133584,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,-1.24660036121253,1,0,1,0,0,0,1,1,0,-0.214457399259958,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,-0.192611514607607,-0.285245110719011,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.100640475360816,-0.625732802910286,-0.0262818032648121,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,-0.135515239922439,-0.0650755852043919,-0.167045671757598,0,1,0,1,0,-1.93829962511144,-2.03594769223122,-1.01789225413659,-1.18968880739489,-0.843521928547769,-1.0150830155449,-1.19228651186668,-1.02511134633168,-1.20167204679206,-0.918118718790958,-1.02323332565007,-1.19103118033462,0,0,0,0,1,1.10602315822739,1.08361572267821,1.08134139430664,1.08497665795706,1,0,0,1,"0"
1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,-0.780091619999308,-0.0585570106977051,1,0,1,0,1,0,1,0,0,0,1,0,0.912773869872403,1.22912363196172,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0.768406866115702,1,0,0,1,1,0,0,1,0,-0.422085769273407,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,-0.315266277482409,0.322569329163216,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0.0108606923545113,-0.00531704042304764,-0.18426559238873,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0.217147033006211,-0.183682721675744,-0.167045671757598,0,1,0,1,0,0.249405783409102,0.274809270739391,0.128964906501123,0.0105247989452684,-0.154137481759158,0.129260666246221,0.00903842846171939,0.130191166971035,0.00750358129053493,-0.147384629597085,0.129854237642003,0.0120757455184877,0,0,1,0,0,-0.0486932314254828,1.08361572267821,1.08134139430664,1.08497665795706,1,0,1,0,"1"
1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,-0.0427402495050958,-0.0585570106977051,1,0,1,0,1,0,1,0,0,1,0,0,1.45418575466138,-0.183679461694548,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0.755075581359561,1,0,1,0,0,1,0,1,0,1.20471225419436,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,-0.695002124334021,0.677356517547599,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1.1602647254131,-0.203190316496245,-0.217360652027031,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,-0.253069330898656,-0.183682721675744,-0.0483096463933397,0,1,0,1,0,0.249405783409102,0.190001638434642,0.128964906501123,0.0105247989452684,-0.154137481759158,0.129260666246221,0.00903842846171939,0.130191166971035,0.00750358129053493,-0.147384629597085,0.129854237642003,0.0120757455184877,0,0,1,0,0,-0.125674324069007,1.08361572267821,1.08134139430664,1.08497665795706,1,0,1,0,"1"
1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1.43196249148333,0.826575946430056,1,0,1,0,1,0,1,0,0,0,0,1,0.100656042688932,-0.890081008522681,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,-1.24660036121253,1,0,1,0,0,0,1,0,1,-0.934141010040384,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0.823941263072426,-0.741792235989933,0,1,0,0,1,0,1,0,1,0,0,1,0,1,-0.519047072792045,1.61086122201615,-0.646598419249562,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,-0.253069330898656,-0.183682721675744,-0.0483096463933397,0,1,1,0,0,-0.0112211866904184,0.202527318438997,-0.043932215008268,0.18094273633436,0.281169515369851,-0.0432575299074551,0.179614163800298,-0.0439791533429041,0.179194033215468,0.175894391518658,-0.0439821627259556,0.182904504398853,0,0,1,0,0,-0.125674324069007,-0.915915826367073,-0.803764782945697,-0.934297789864787,1,0,1,0,"1"
1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.694611120989116,0.826575946430056,0,0,1,0,1,0,1,0,0,1,0,0,0.371361985083422,-0.183679461694548,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,-1.24660036121253,1,0,1,0,0,0,1,0,1,-0.934141010040384,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,-0.505134200908215,0.322569329163216,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0.123258447148725,-0.871430151337878,0.296805865635495,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0.217147033006211,-0.183682721675744,-0.167045671757598,0,1,0,1,0,-0.0989789771173195,-0.0931710377810726,-0.236301418398606,-0.280464009295082,0.0823945913346094,-0.235205132474211,-0.282219819944188,-0.23776494619205,-0.285658046864938,0.0877831892694607,-0.237396428776716,-0.279614540852492,0,1,0,0,0,-0.356617601999581,1.08361572267821,1.08134139430664,1.08497665795706,0,1,1,0,"0"
1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1.43196249148333,1.71170890355782,0,1,1,0,1,0,0,1,0,0,1,0,-0.576108813297294,-0.183679461694548,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,-1.24660036121253,1,0,1,0,0,0,1,0,1,-0.934141010040384,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,-0.315266277482409,1.03214370593198,0,1,0,0,1,0,0,1,0,1,0,0,1,0,-0.135016012418925,0.422286906476443,-0.28388388977462,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,-0.253069330898656,0.0535315512669601,-0.167045671757598,0,1,0,1,0,0.249405783409102,0.274809270739391,0.128964906501123,0.0105247989452684,-0.154137481759158,0.129260666246221,0.00903842846171939,0.130191166971035,0.00750358129053493,-0.147384629597085,0.129854237642003,0.0120757455184877,0,0,1,0,0,0.0282878612180418,1.08361572267821,1.08134139430664,1.08497665795706,1,0,1,0,"0"
1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,-0.0427402495050958,-0.0585570106977051,0,1,1,0,1,0,0,1,0,1,0,0,-1.52357961167801,-0.890081008522681,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0.366656958090125,1,0,1,0,0,0,1,1,0,0.658521340044613,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,-0.695002124334021,0.322569329163216,0,1,0,0,1,0,0,1,1,0,0,0,0,1,-0.519047072792045,1.61086122201615,-0.646598419249562,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,-0.202638983264155,-0.143388099762326,-0.0753494603964465,1,0,0,0,0,1.34325848766937,1.4301877522247,1.27582206713883,1.21073840528543,1.10939442044752,1.27360434803735,0.80942097388527,1.28549368027375,1.21667920937313,1.1088595559111,1.28294180093407,1.21518267137159,1,0,0,0,0,-1.20340962107835,1.08361572267821,1.08134139430664,1.08497665795706,1,0,1,0,"1"
1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1.43196249148333,0.826575946430056,1,0,1,0,1,0,0,1,0,0,0,0,1.86024466825312,0.522722085133584,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,2.11174501766786,1,0,0,1,0,0,1,1,0,-0.786275663377271,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,-0.315266277482409,0.322569329163216,1,0,1,0,0,0,0,1,1,0,1,0,0,1,-0.519047072792045,0.300989365677417,-0.646598419249562,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,-0.253069330898656,-0.0650755852043919,-0.167045671757598,0,1,1,0,0,0.249405783409102,0.274809270739391,0.128964906501123,0.0105247989452684,-0.154137481759158,0.129260666246221,0.00903842846171939,0.130191166971035,0.00750358129053493,-0.147384629597085,0.129854237642003,0.0120757455184877,0,0,1,0,0,-0.0486932314254828,-0.915915826367073,-0.992275400670931,-0.903702722473547,1,0,1,0,"0"
1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1.43196249148333,1.71170890355782,0,1,1,0,1,0,1,0,0,0,0,1,-0.305402870902804,-0.890081008522681,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,-0.574931285436451,1,0,0,1,0,0,1,0,1,0.692350715432528,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0.0644695693692023,0.677356517547599,0,1,0,0,1,0,1,0,1,0,1,0,0,1,-0.519047072792045,1.61086122201615,-0.646598419249562,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0.0995929420299944,-0.183682721675744,-0.167045671757598,0,1,0,1,0,0.249405783409102,0.274809270739391,0.128964906501123,0.0105247989452684,1.10463664057417,0.129260666246221,0.00903842846171939,0.130191166971035,0.00750358129053493,1.10412921764945,0.129854237642003,0.0120757455184877,0,1,0,0,0,-0.279636509356056,1.08361572267821,1.08134139430664,1.08497665795706,1,0,0,1,"1"
0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.694611120989116,0.826575946430056,1,0,1,0,1,0,1,0,0,1,0,0,-2.20034446766424,-0.336746148526958,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0.154357760602943,1,0,1,0,1,0,0,1,0,-0.258338724760148,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.0644695693692023,0.677356517547599,0,1,0,0,1,0,0,1,1,0,1,0,1,0,-0.377854794631777,-0.39719518260151,0.705282050854238,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,-0.253069330898656,-0.183682721675744,-0.0483096463933397,0,1,0,1,0,1.34325848766937,1.4301877522247,1.27582206713883,1.08563981836698,1.15358074370677,1.27360434803735,1.08514894723125,0.946693365032443,1.09064650851864,1.15279102418386,1.28294180093407,1.08978251298232,1,0,0,0,0,-1.3573718063654,1.08361572267821,1.08134139430664,1.08497665795706,0,1,1,0,"1"
1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,-1.51744299049352,-0.943689967825466,1,0,1,0,1,0,1,0,1,0,0,0,0.912773869872403,-0.183679461694548,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,-0.574931285436451,1,0,1,0,1,0,0,0,1,0.692350715432528,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0.0644695693692023,0.322569329163216,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0.0914772981398313,-0.506158903082793,0.961234865680975,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,-0.253069330898656,-0.0650755852043919,-0.167045671757598,0,1,0,1,0,-0.84444692085117,-0.880569210745915,-1.01789225413659,-0.88372897002883,-1.0920234524208,-1.0150830155449,-0.886043371958053,-1.02511134633168,-0.893427600502805,-1.07986112287415,-1.02323332565007,-0.884333774619928,0,0,0,1,0,0.721117695009763,-0.915915826367073,-0.992275400670931,-0.903702722473547,1,0,1,0,"0"
1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-1.51744299049352,-0.943689967825466,0,1,1,0,1,0,1,0,1,0,0,0,-0.576108813297294,-0.890081008522681,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0.0967377903396252,1,0,1,0,0,0,1,1,0,0.509423398492719,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,-0.695002124334021,-0.032217859221167,0,1,0,0,0,1,1,0,1,0,1,0,1,0,-0.0659911717950229,-0.702469104647962,0.452814356253964,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,-0.253069330898656,-0.183682721675744,-0.0483096463933397,0,1,0,1,0,-1.93829962511144,-2.03594769223122,-1.01789225413659,-1.18968880739489,-1.22955540181402,-1.0150830155449,-1.19228651186668,-1.02511134633168,-1.20167204679206,-1.28043881007292,-1.02323332565007,-1.19103118033462,0,0,0,0,1,1.10602315822739,-0.915915826367073,-0.992275400670931,-0.842512587691067,1,0,0,1,"0"
0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1.43196249148333,0.826575946430056,0,1,1,0,1,0,1,0,1,0,0,0,-1.7942855540725,-0.218562637297182,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0.121580996768454,1,0,1,0,0,0,1,0,1,-0.934141010040384,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,-0.695002124334021,0.322569329163216,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1.39703126373786,-1.00888249066132,-0.646598419249562,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0.0995929420299944,-0.183682721675744,-0.167045671757598,0,1,0,1,0,-0.84444692085117,-0.803925212475946,-0.841542939207327,-1.00513500722576,-1.41291160409249,-1.0150830155449,-1.00756182469069,-0.847463410956977,-1.01574017928473,-1.39889847684362,-1.02323332565007,-1.00603248176707,0,0,0,0,1,0.875079880296812,-0.915915826367073,-0.866601655520775,-0.873107655082307,1,0,0,1,"0"
0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,-0.0427402495050958,-0.0585570106977051,0,1,1,0,1,0,0,1,0,0,0,1,-0.846814755691785,-0.288087393157691,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0.0967377903396252,1,0,1,0,0,0,1,0,1,-0.934141010040384,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,-0.315266277482409,0.677356517547599,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0.119645706051255,1.61086122201615,0.384352400674838,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,-0.253069330898656,-0.183682721675744,-0.0483096463933397,0,1,0,0,0,0.249405783409102,0.274809270739391,0.128964906501123,0.0105247989452684,-0.154137481759158,0.129260666246221,0.00903842846171939,0.130191166971035,0.00750358129053493,-0.147384629597085,0.129854237642003,0.0120757455184877,0,1,0,0,0,-0.279636509356056,1.08361572267821,1.08134139430664,1.08497665795706,1,0,1,0,"1"
0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0.694611120989116,0.826575946430056,0,1,1,0,1,0,1,0,0,0,0,1,-0.440755842100049,-0.890081008522681,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,-1.24660036121253,1,0,1,0,1,0,0,0,1,-0.934141010040384,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0.0644695693692023,1.03214370593198,0,1,0,0,1,0,0,1,0,1,1,0,0,1,2.03572404258116,-1.00888249066132,-0.646598419249562,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0.217147033006211,-0.183682721675744,-0.167045671757598,0,1,0,1,0,1.34325848766937,1.4301877522247,1.27582206713883,1.21073840528543,1.10463664057417,1.27360434803735,1.21036336879012,1.28549368027375,1.21667920937313,1.10412921764945,1.28294180093407,1.21518267137159,1,0,0,0,0,-1.0494474357913,1.08361572267821,1.08134139430664,1.08497665795706,0,1,0,1,"0"
1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0.694611120989116,-0.0585570106977051,1,0,1,0,1,0,0,1,0,0,0,0,0.100656042688932,-0.183679461694548,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1.44007594189178,1,0,1,0,0,0,1,0,1,-0.934141010040384,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,-0.884870047759827,0.677356517547599,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0.119645706051255,-1.00888249066132,-0.646598419249562,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,-0.253069330898656,-0.183682721675744,-0.0483096463933397,0,1,0,1,0,0.249405783409102,0.352928777393628,0.128964906501123,0.0105247989452684,-0.154137481759158,0.129260666246221,0.00903842846171939,0.130191166971035,0.00750358129053493,-0.147384629597085,0.129854237642003,0.0120757455184877,0,0,1,0,0,0.105268953861566,-0.915915826367073,-0.646672601508002,-0.934297789864787,1,0,0,1,"1"
0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1.43196249148333,1.71170890355782,1,0,1,0,1,0,1,0,1,0,0,0,-1.11752069808628,-0.890081008522681,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,-0.574931285436451,1,0,1,0,0,0,1,0,1,-0.934141010040384,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0.823941263072426,3.87044121300704,0,1,0,0,0,1,0,1,1,0,1,0,0,1,2.67441682142446,0.300989365677417,-0.646598419249562,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,-0.135515239922439,-0.183682721675744,-0.167045671757598,0,1,0,1,0,-0.84444692085117,-0.880569210745915,-1.01789225413659,-0.208027054361897,-0.197085492845867,-1.0150830155449,-1.19228651186668,-1.02511134633168,-0.212680203575182,-0.190084927953299,-1.02323332565007,-0.20700296429024,0,0,0,1,0,0.644136602366238,1.08361572267821,1.08134139430664,1.08497665795706,1,0,1,0,"0"
1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,-0.780091619999308,-0.943689967825466,0,1,1,0,1,0,1,0,0,1,0,0,1.04812684106965,0.522722085133584,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0.768406866115702,1,0,1,0,0,0,1,0,1,-0.934141010040384,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0.0644695693692023,-0.38700504760555,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0.119645706051255,1.61086122201615,-0.646598419249562,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.135515239922439,0.0535315512669601,-0.167045671757598,0,1,0,1,0,0.165339824362282,0.186014865670196,0.0408253912599725,0.050619469722458,0.172390976323532,0.0413143196181376,0.049170224772353,0.041402600291325,0.0478976398678319,0.177260498992819,0.0412358967122135,0.0522670713350068,0,1,0,0,0,-0.51057978728663,1.08361572267821,1.08134139430664,1.08497665795706,0,1,1,0,"1"
1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,2.16931386197754,1.71170890355782,0,1,1,0,1,0,0,1,0,0,0,1,0.100656042688932,0.522722085133584,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0.0695249452175484,1,0,1,0,1,0,0,1,0,-0.305849316998959,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,2.34288465047887,-0.38700504760555,0,1,0,0,1,0,1,0,0,1,1,0,0,1,-0.519047072792045,0.300989365677417,-0.646598419249562,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,-0.135515239922439,-0.0650755852043919,-0.167045671757598,0,1,0,1,0,1.34325848766937,1.4301877522247,1.27582206713883,1.21073840528543,1.10463664057417,1.27360434803735,1.21036336879012,1.28549368027375,1.21667920937313,1.10412921764945,1.28294180093407,1.21518267137159,1,0,0,0,0,-0.972466343147777,1.08361572267821,1.08134139430664,1.08497665795706,1,0,0,1,"0"
